,dateSold,price,bedrooms,bathrooms,livingArea,lotSize,yearBuilt,zipcode,latitude,longitude
20953,3/26/2015,193000.0,2,1.75,910,2550,2004,98038,47.3494,-122.022
20954,5/22/2014,355000.0,3,2.25,1280,959,2005,98103,47.6914,-122.343
20955,6/14/2014,525000.0,4,2.75,2360,4924,2008,98028,47.7737,-122.235
20956,2/27/2015,370950.0,3,2.5,2529,9653,2012,98042,47.3738,-122.161
20957,11/7/2014,1240000.0,4,3.5,4700,10183,2002,98033,47.6728,-122.189
20958,5/4/2015,950000.0,3,2.5,2780,275033,2006,98045,47.4496,-121.766
20959,9/18/2014,888990.0,4,2.75,3540,5500,2014,98074,47.6181,-122.056
20960,3/19/2015,705000.0,3,2.5,1580,1321,2014,98107,47.6688,-122.402
20961,8/26/2014,268000.0,3,2.5,1700,2250,2014,98168,47.4914,-122.334
20962,5/7/2014,305450.0,3,2.5,1600,3573,2013,98056,47.507,-122.181
20963,7/3/2014,399900.0,2,1.75,1410,1005,2011,98027,47.5446,-122.018
20964,12/29/2014,495000.0,3,1.5,1580,1228,2014,98115,47.6765,-122.32
20965,11/4/2014,857326.0,3,3.5,3940,11632,2014,98166,47.438,-122.344
20966,9/11/2014,845950.0,5,2.75,4450,9600,2014,98011,47.7336,-122.21
20967,6/10/2014,303210.0,4,2.5,2009,5000,2014,98092,47.2577,-122.198
20968,10/15/2014,343000.0,6,5.0,2732,7655,2009,98002,47.3045,-122.211
20969,7/16/2014,300000.0,3,2.5,2090,4590,2005,98042,47.3992,-122.163
20970,11/22/2014,334900.0,2,2.5,980,1013,2008,98117,47.6844,-122.387
20971,4/16/2015,477500.0,5,3.5,2815,5619,2012,98055,47.4299,-122.207
20972,6/18/2014,820000.0,4,2.5,3170,8523,2008,98033,47.6854,-122.184
20973,8/5/2014,580000.0,5,3.25,3030,7410,2014,98106,47.553,-122.354
20974,7/22/2014,350000.0,2,2.5,1280,940,2006,98103,47.6904,-122.364
20975,2/26/2015,910000.0,3,2.5,2030,1160,2007,98004,47.6213,-122.2
20976,6/26/2014,414000.0,3,2.5,2490,4540,2012,98059,47.5051,-122.155
20977,3/30/2015,525000.0,3,2.5,3030,4500,2009,98059,47.4944,-122.15
20978,4/9/2015,650000.0,2,2.5,1470,690,2008,98103,47.6523,-122.346
20979,12/10/2014,450000.0,3,2.25,1620,997,2012,98027,47.5394,-122.027
20980,5/16/2014,1270000.0,4,3.0,5520,8313,2008,98006,47.5655,-122.129
20981,4/12/2015,699000.0,3,3.5,3200,10344,2007,98011,47.7636,-122.216
20982,7/23/2014,899000.0,4,2.5,2580,3943,2013,98033,47.6853,-122.21
20983,8/8/2014,353500.0,4,3.0,2050,4000,2014,98001,47.3523,-122.275
20984,9/8/2014,485000.0,3,2.5,2430,5867,2011,98065,47.5162,-121.872
20985,6/26/2014,782900.0,4,3.25,3060,3898,2014,98027,47.5311,-122.073
20986,4/28/2015,529000.0,2,2.0,1540,9714,2008,98177,47.7628,-122.359
20987,4/16/2015,514700.0,3,3.25,1310,1072,2008,98107,47.6744,-122.374
20988,5/20/2014,409316.0,3,2.5,1800,3168,2014,98065,47.5342,-121.841
20989,5/6/2015,388598.0,3,2.5,2370,4200,2014,98038,47.3699,-122.019
20990,2/27/2015,415000.0,3,2.25,1445,1512,2004,98027,47.5341,-122.069
20991,4/7/2015,521500.0,3,2.25,1450,1619,2006,98122,47.6076,-122.304
20992,8/20/2014,580000.0,3,2.5,1740,1236,2008,98116,47.5891,-122.387
20993,6/30/2014,882566.0,4,2.5,3560,5265,2014,98052,47.7047,-122.113
20994,4/8/2015,525000.0,3,2.75,2130,1400,2010,98118,47.5661,-122.29
20995,12/1/2014,515000.0,5,2.75,2980,4502,2007,98028,47.7698,-122.235
20996,9/26/2014,589410.0,3,3.0,2840,7201,2014,98065,47.5165,-121.883
20997,3/24/2015,757500.0,4,2.5,3420,6845,2009,98052,47.6777,-122.156
20998,10/2/2014,284000.0,3,2.5,1660,4083,2013,98038,47.3595,-122.045
20999,3/28/2015,338500.0,2,2.25,1150,711,2013,98027,47.5323,-122.071
21000,6/13/2014,379500.0,3,2.25,1410,1287,2005,98027,47.5344,-122.068
21001,7/23/2014,550000.0,3,2.0,1420,1369,2007,98109,47.6472,-122.357
21002,9/2/2014,294900.0,3,2.5,1860,5025,2010,98038,47.3557,-122.059
21003,6/9/2014,345000.0,2,1.5,1340,1210,2008,98144,47.588,-122.305
21004,2/9/2015,450000.0,2,1.5,1530,1012,2005,98122,47.602,-122.306
21005,4/15/2015,420000.0,3,2.5,1509,1114,2014,98133,47.7049,-122.34
21006,4/2/2015,740000.0,3,2.5,2350,3798,2013,98029,47.543,-122.01
21007,2/20/2015,286000.0,2,1.5,1010,825,2007,98125,47.7124,-122.301
21008,3/17/2015,870000.0,5,3.5,4495,10079,2013,98011,47.7339,-122.209
21009,11/14/2014,727000.0,3,2.5,1580,991,2009,98119,47.6276,-122.359
21010,2/4/2015,395000.0,4,3.0,2750,7965,2012,98038,47.3479,-122.028
21011,8/5/2014,535000.0,4,2.25,1890,3615,2005,98029,47.5493,-121.999
21012,12/29/2014,255000.0,3,2.25,1320,963,2007,98106,47.5199,-122.357
21013,10/15/2014,260000.0,4,2.5,2150,3721,2006,98002,47.3363,-122.217
21014,9/10/2014,810000.0,4,2.5,3340,8384,2014,98052,47.6761,-122.152
21015,12/1/2014,359782.0,3,2.5,1850,3400,2010,98053,47.6871,-122.014
21016,3/20/2015,500000.0,2,2.5,1950,2162,2012,98118,47.5622,-122.292
21017,10/27/2014,1050000.0,5,3.25,4240,9588,2014,98053,47.6901,-122.018
21018,2/25/2015,810000.0,4,3.5,2700,2868,2006,98118,47.5685,-122.286
21019,2/6/2015,605000.0,5,4.0,3040,6000,2011,98065,47.5189,-121.876
21020,3/17/2015,730000.0,4,2.5,2460,7930,2005,98033,47.6684,-122.175
21021,3/17/2015,327000.0,4,2.5,2110,3825,2013,98042,47.359,-122.082
21022,11/10/2014,370000.0,2,1.0,780,1133,2009,98144,47.5924,-122.295
21023,6/25/2014,459000.0,5,3.5,2640,6895,2001,98065,47.5298,-121.879
21024,11/13/2014,2900000.0,5,4.0,5190,14600,2013,98039,47.6102,-122.225
21025,12/10/2014,365000.0,4,2.5,2420,8404,2013,98042,47.372,-122.13
21026,12/26/2014,255000.0,4,2.5,1987,6000,2011,98001,47.2679,-122.255
21027,7/17/2014,375000.0,1,1.0,720,3166,1920,98116,47.5811,-122.389
21028,10/2/2014,375000.0,2,1.5,1130,912,2006,98116,47.5638,-122.388
21029,7/22/2014,518380.0,4,2.5,2810,4500,2014,98038,47.3552,-122.023
21030,7/21/2014,346000.0,3,3.25,1500,1442,2007,98106,47.5592,-122.362
21031,2/23/2015,302059.0,4,2.0,1390,745,2008,98027,47.5393,-122.026
21032,5/19/2014,575000.0,4,2.5,2500,4945,2013,98065,47.5185,-121.885
21033,7/23/2014,549950.0,4,3.5,3906,9674,2014,98001,47.2931,-122.264
21034,2/19/2015,900000.0,5,6.0,7120,40806,2007,98006,47.5451,-122.114
21035,7/11/2014,397500.0,3,2.5,1470,1256,2006,98122,47.6033,-122.309
21036,11/21/2014,1080000.0,5,3.5,3230,7560,2007,98052,47.6467,-122.118
21037,4/22/2015,775900.0,3,2.5,2700,5764,2014,98075,47.5618,-122.027
21038,5/8/2015,510000.0,4,2.5,4073,17334,2008,98001,47.2949,-122.27
21039,8/29/2014,471275.0,4,2.5,3361,5038,2014,98092,47.3269,-122.165
21040,9/11/2014,288000.0,4,2.25,1610,3560,2010,98038,47.3669,-122.02
21041,10/16/2014,989990.0,4,3.5,3830,7150,2014,98052,47.7049,-122.126
21042,6/12/2014,300000.0,3,3.25,1470,1235,2008,98108,47.5537,-122.313
21043,6/23/2014,664950.0,5,3.0,3190,7081,2013,98178,47.509,-122.24
21044,7/16/2014,699188.0,4,3.25,3250,5478,2014,98065,47.5178,-121.887
21045,3/3/2015,390000.0,3,2.25,1490,4539,2009,98028,47.7607,-122.233
21046,3/21/2015,670000.0,5,2.75,2900,5155,2008,98075,47.5977,-122.008
21047,7/9/2014,487000.0,4,2.5,2540,5001,2005,98108,47.5423,-122.302
21048,7/23/2014,769995.0,5,2.75,3360,12080,2014,98011,47.7757,-122.173
21049,5/8/2014,321950.0,2,1.25,860,1277,2007,98144,47.5842,-122.314
21050,4/27/2015,613500.0,4,2.5,3020,6068,2006,98072,47.773,-122.16
21051,8/6/2014,300000.0,3,2.5,1330,1200,2002,98133,47.7034,-122.344
21052,11/25/2014,400950.0,4,2.5,2578,4554,2014,98092,47.2603,-122.194
21053,9/18/2014,389517.0,4,2.5,2640,4725,2014,98038,47.371,-122.017
21054,8/21/2014,255000.0,3,1.75,1260,1133,2011,98106,47.5261,-122.361
21055,2/20/2015,1080000.0,3,2.5,1990,1891,2012,98102,47.6271,-122.324
21056,11/21/2014,637850.0,5,3.25,3340,4900,2014,98065,47.5193,-121.877
21057,8/28/2014,636230.0,4,2.5,2840,6284,2013,98056,47.5135,-122.169
21058,12/16/2014,375000.0,3,2.5,1530,1131,2009,98103,47.6993,-122.346
21059,6/4/2014,586500.0,3,2.5,1780,1487,2006,98107,47.6539,-122.351
21060,1/20/2015,544000.0,4,2.5,2340,6973,2005,98065,47.5451,-121.882
21061,8/6/2014,425000.0,4,2.5,2390,5021,2002,98065,47.5353,-121.879
21062,3/11/2015,374950.0,4,2.5,2090,3777,2012,98038,47.3595,-122.042
21063,3/12/2015,294570.0,3,1.0,1140,8400,1960,98059,47.5022,-122.144
21064,10/13/2014,300000.0,3,2.5,1960,1477,2012,98059,47.4873,-122.166
21065,9/10/2014,395950.0,5,3.5,2738,6031,2014,98023,47.2962,-122.35
21066,7/18/2014,800000.0,4,2.5,3691,11088,2013,98074,47.6122,-122.059
21067,7/30/2014,439990.0,3,2.5,2340,5171,2013,98045,47.4832,-121.772
21068,11/6/2014,680000.0,4,3.5,2510,3763,2013,98052,47.7002,-122.103
21069,3/18/2015,677790.0,6,3.0,2800,4213,1998,98117,47.6892,-122.389
21070,5/1/2015,424950.0,3,2.5,1650,4777,2013,98065,47.5336,-121.841
21071,3/31/2015,223990.0,2,2.25,1061,2884,2013,98002,47.346,-122.218
21072,5/13/2015,498000.0,4,2.5,3402,14355,2014,98023,47.3009,-122.385
21073,10/31/2014,359950.0,4,2.5,2542,6120,2014,98030,47.3751,-122.188
21074,5/15/2014,720000.0,3,2.5,3150,151588,2007,98024,47.572,-121.926
21075,11/12/2014,530000.0,4,2.5,3010,9000,2008,98059,47.4987,-122.147
21076,10/7/2014,295000.0,3,2.5,1660,4898,2011,98038,47.3588,-122.044
21077,10/21/2014,255500.0,3,2.5,1770,5000,2009,98042,47.3358,-122.051
21078,5/21/2014,556000.0,3,3.0,1960,1168,2007,98027,47.5445,-122.014
21079,7/10/2014,277950.0,4,2.5,1889,6000,2012,98001,47.2676,-122.256
21080,4/8/2015,431000.0,4,2.5,3040,6000,2007,98038,47.3473,-122.03
21081,11/17/2014,780000.0,4,2.75,3420,6787,2010,98053,47.6962,-122.023
21082,10/14/2014,649000.0,3,3.25,1720,936,2004,98112,47.6201,-122.309
21083,7/14/2014,447000.0,3,2.5,1740,3043,2012,98011,47.744,-122.181
21084,5/5/2014,712198.0,4,2.5,2450,4247,2013,98052,47.7048,-122.113
21085,8/15/2014,277140.0,3,1.5,1190,785,2014,98052,47.6781,-122.117
21086,5/28/2014,363000.0,4,2.5,3753,7204,2008,98023,47.3011,-122.385
21087,2/2/2015,598992.0,5,3.5,3440,6037,2014,98045,47.4765,-121.734
21088,12/11/2014,585000.0,3,2.5,2160,1250,2010,98119,47.6515,-122.375
21089,7/31/2014,1270000.0,4,2.75,3820,8850,2014,98033,47.6506,-122.195
21090,2/12/2015,380950.0,2,2.0,1120,1039,2007,98144,47.5788,-122.315
21091,7/8/2014,333490.0,4,2.5,2250,3916,2014,98003,47.3413,-122.18
21092,6/4/2014,520000.0,3,3.25,1540,1487,2011,98027,47.5397,-122.027
21093,10/7/2014,315000.0,2,2.25,1240,705,2009,98027,47.5321,-122.073
21094,3/31/2015,487000.0,2,1.5,1160,1118,2007,98117,47.6754,-122.375
21095,8/8/2014,424950.0,5,3.5,2760,3865,2013,98056,47.5049,-122.17
21096,2/10/2015,542300.0,3,2.25,1580,1487,2013,98199,47.6514,-122.386
21097,12/11/2014,320000.0,3,3.25,1480,1192,2013,98106,47.5556,-122.363
21098,7/23/2014,1140000.0,4,3.25,3740,11467,2014,98029,47.581,-122.022
21099,12/15/2014,425000.0,4,2.5,1950,5000,2012,98065,47.515,-121.872
21100,10/31/2014,474950.0,3,3.0,1530,1568,2012,98117,47.6998,-122.367
21101,8/4/2014,307635.0,3,2.5,1820,4200,2014,98038,47.3693,-122.017
21102,12/10/2014,834538.0,3,2.5,2760,6187,2014,98075,47.5821,-122.047
21103,7/23/2014,769995.0,5,2.75,3010,5398,2014,98074,47.6067,-122.053
21104,4/24/2015,820875.0,5,3.25,3860,9387,2006,98065,47.538,-121.858
21105,3/16/2015,595500.0,4,2.5,2490,6537,2013,98065,47.5185,-121.884
21106,9/12/2014,450000.0,4,2.5,3236,9608,2005,98030,47.3838,-122.195
21107,4/21/2015,695000.0,4,2.5,2830,14538,2003,98065,47.5405,-121.882
21108,3/23/2015,300000.0,3,2.0,1451,7159,2010,98042,47.3754,-122.163
21109,6/23/2014,515000.0,5,3.25,2910,5027,2013,98106,47.5543,-122.359
21110,9/3/2014,545000.0,3,2.5,1280,1845,2009,98105,47.662,-122.324
21111,2/18/2015,365000.0,3,2.25,1110,979,2008,98144,47.5999,-122.3
21112,7/14/2014,718500.0,4,2.75,2840,8800,2008,98033,47.7029,-122.171
21113,4/1/2015,279800.0,3,1.75,1410,2052,2014,98106,47.5171,-122.347
21114,9/25/2014,486940.0,4,2.5,3250,13360,2014,98030,47.3524,-122.198
21115,6/26/2014,525000.0,4,2.75,3030,6625,2011,98059,47.4815,-122.152
21116,7/25/2014,345000.0,4,2.5,1983,6002,2012,98092,47.3281,-122.164
21117,10/30/2014,613000.0,3,3.25,2440,2812,2005,98027,47.5362,-122.072
21118,8/25/2014,370000.0,3,2.5,2313,5700,2011,98030,47.3572,-122.202
21119,10/2/2014,449500.0,3,2.25,1260,2556,2005,98029,47.5482,-121.998
21120,4/16/2015,515000.0,3,2.5,2000,3837,2011,98072,47.7713,-122.167
21121,5/4/2015,346100.0,2,1.75,1150,698,2013,98027,47.5323,-122.071
21122,12/9/2014,398500.0,4,2.5,2820,6666,2007,98038,47.3473,-122.031
21123,8/20/2014,310000.0,2,1.75,1160,2500,2008,98014,47.6489,-121.911
21124,2/26/2015,250000.0,3,2.25,1481,2820,2012,98002,47.3457,-122.217
21125,8/6/2014,1880000.0,5,3.5,4390,6220,2013,98115,47.6789,-122.273
21126,8/27/2014,695000.0,2,1.75,1570,1207,2007,98004,47.6215,-122.201
21127,8/27/2014,1090000.0,4,3.0,3410,6541,2007,98126,47.5416,-122.38
21128,8/4/2014,864327.0,5,3.25,3480,6507,2014,98074,47.607,-122.053
21129,6/16/2014,749995.0,4,3.25,3430,9870,2014,98011,47.776,-122.173
21130,6/10/2014,525000.0,5,2.75,2880,8364,2006,98059,47.4893,-122.147
21131,11/21/2014,659950.0,3,2.5,2990,9413,2006,98028,47.7341,-122.234
21132,5/6/2014,1800000.0,5,5.0,4490,10279,2013,98004,47.5974,-122.202
21133,10/29/2014,950000.0,5,4.0,4100,8120,2011,98053,47.6917,-122.02
21134,6/18/2014,1400000.0,4,2.75,3870,10046,2005,98033,47.6651,-122.191
21135,7/2/2014,265050.0,2,1.5,800,2119,2008,98106,47.554,-122.362
21136,3/6/2015,450000.0,3,2.25,1620,1057,2009,98027,47.5396,-122.026
21137,5/5/2015,915000.0,4,2.5,2910,4356,2010,98034,47.6705,-122.146
21138,6/30/2014,963000.0,4,3.25,3530,8589,2007,98033,47.6975,-122.195
21139,10/8/2014,270000.0,4,2.5,2701,5821,2013,98092,47.2873,-122.177
21140,7/24/2014,294000.0,2,2.5,1380,889,2012,98126,47.5441,-122.369
21141,6/5/2014,700000.0,3,2.5,2050,4185,2011,98117,47.6922,-122.371
21142,3/16/2015,1070000.0,3,4.0,3370,8252,2014,98075,47.5965,-122.013
21143,4/29/2015,494900.0,3,2.5,2040,2500,2008,98126,47.573,-122.372
21144,8/1/2014,415000.0,3,2.5,1610,3600,2010,98072,47.771,-122.169
21145,5/2/2014,459990.0,3,2.5,2680,5539,2013,98045,47.4761,-121.734
21146,10/3/2014,882990.0,4,3.5,3560,6562,2014,98075,47.5929,-121.974
21147,12/29/2014,620000.0,4,3.5,3880,8244,2007,98019,47.7426,-121.976
21148,2/12/2015,375900.0,3,2.0,1824,7120,2010,98001,47.3457,-122.27
21149,10/6/2014,654000.0,3,2.5,2220,2873,2012,98027,47.5311,-122.074
21150,3/25/2015,1840000.0,4,3.25,4140,11007,2013,98040,47.5707,-122.217
21151,12/10/2014,215000.0,3,2.5,1322,6006,2009,98001,47.2706,-122.254
21152,11/24/2014,630500.0,3,2.5,1909,1300,2006,98103,47.6538,-122.352
21153,11/7/2014,855000.0,4,3.5,3460,7702,2010,98075,47.5942,-121.977
21154,1/27/2015,235245.0,4,2.5,1954,5075,2007,98001,47.2606,-122.253
21155,7/10/2014,770000.0,5,2.5,3000,7912,2007,98033,47.6765,-122.175
21156,6/19/2014,734990.0,4,2.5,2650,6884,2012,98053,47.6901,-122.015
21157,1/9/2015,880000.0,4,2.5,2580,3436,2013,98033,47.6853,-122.21
21158,1/14/2015,525000.0,4,3.0,2650,4924,2011,98028,47.7734,-122.238
21159,8/7/2014,775000.0,4,3.5,3390,3960,2008,98027,47.5406,-121.995
21160,4/30/2015,687015.0,3,1.75,1470,873,2009,98119,47.6256,-122.362
21161,11/12/2014,663000.0,3,2.5,1910,5125,2006,98029,47.5481,-121.995
21162,3/30/2015,815000.0,4,2.5,3030,7187,2005,98033,47.6934,-122.166
21163,4/27/2015,1050000.0,4,3.25,2930,25020,2013,98029,47.5514,-122.023
21164,4/23/2015,433190.0,3,2.5,1650,2787,2014,98065,47.5336,-121.838
21165,12/10/2014,725000.0,4,2.5,2870,5118,2006,98029,47.5544,-121.99
21166,4/8/2015,279950.0,3,2.5,1608,4800,2013,98092,47.2585,-122.201
21167,3/27/2015,272167.0,2,2.5,1620,3795,2014,98027,47.5321,-122.034
21168,6/16/2014,468500.0,3,2.5,1350,1186,2007,98117,47.6786,-122.375
21169,6/2/2014,298000.0,3,2.5,1950,3600,2010,98038,47.3658,-122.021
21170,1/14/2015,303500.0,6,4.5,3390,7200,2007,98118,47.5205,-122.288
21171,4/10/2015,308000.0,3,1.75,1300,1237,2008,98027,47.539,-122.026
21172,4/15/2015,646800.0,3,3.0,2230,1407,2014,98027,47.5446,-122.017
21173,1/2/2015,530200.0,4,2.5,1880,3853,2010,98027,47.5636,-122.094
21174,11/12/2014,405000.0,5,2.5,3370,5092,2006,98038,47.3594,-122.036
21175,7/24/2014,529000.0,2,2.5,1320,1395,2014,98107,47.6689,-122.362
21176,9/8/2014,675900.0,3,2.5,2920,9096,2013,98059,47.4855,-122.149
21177,4/2/2015,570000.0,3,3.25,1550,1280,2013,98199,47.6493,-122.384
21178,12/26/2014,375500.0,4,2.5,2301,6452,2010,98001,47.346,-122.269
21179,10/21/2014,445000.0,3,3.25,1710,1960,2004,98029,47.5479,-122.003
21180,1/5/2015,1100000.0,4,3.75,2890,4164,2013,98033,47.676,-122.197
21181,8/25/2014,477000.0,3,2.5,2100,5060,2006,98108,47.563,-122.298
21182,11/21/2014,450000.0,3,2.75,2240,3360,2014,98178,47.4999,-122.232
21183,3/26/2015,427005.0,3,3.0,1460,1200,2006,98117,47.7,-122.367
21184,2/24/2015,720000.0,3,1.75,1370,1990,2014,98102,47.6434,-122.324
21185,10/8/2014,2230000.0,3,3.5,3760,5634,2014,98056,47.5285,-122.205
21186,5/27/2014,450800.0,4,3.25,2510,5311,2009,98056,47.5028,-122.17
21187,8/29/2014,461100.0,2,2.25,1210,1267,2010,98117,47.6783,-122.376
21188,10/1/2014,1060000.0,4,3.0,2990,6695,2014,98075,47.5817,-122.047
21189,4/8/2015,590000.0,3,2.5,1710,2875,2006,98116,47.5787,-122.392
21190,7/16/2014,478830.0,4,2.5,3274,4950,2014,98092,47.2603,-122.195
21191,7/9/2014,760000.0,4,2.25,3300,8365,2014,98126,47.5363,-122.377
21192,7/3/2014,1030000.0,4,3.5,4370,10860,2008,98059,47.5066,-122.148
21193,6/13/2014,385000.0,4,2.5,2050,5276,2006,98059,47.491,-122.15
21194,5/16/2014,500000.0,2,2.5,1310,1500,2006,98122,47.6112,-122.309
21195,4/15/2015,425000.0,3,1.5,1680,8000,2012,98014,47.6923,-121.869
21196,9/5/2014,552100.0,3,3.0,1330,1379,2005,98122,47.6126,-122.313
21197,12/29/2014,785000.0,3,3.0,1950,1983,2009,98004,47.6078,-122.202
21198,3/23/2015,615000.0,5,3.25,3090,7069,2012,98056,47.5114,-122.196
21199,4/23/2015,309000.0,3,2.5,1950,3825,2013,98042,47.3588,-122.082
21200,2/20/2015,369500.0,3,2.0,1108,1128,2009,98115,47.6961,-122.318
21201,2/11/2015,391000.0,4,2.25,2190,3850,2006,98059,47.4861,-122.161
21202,10/29/2014,465000.0,3,1.75,1590,1322,2014,98144,47.5753,-122.294
21203,6/6/2014,879950.0,4,2.75,3010,7215,2014,98033,47.6952,-122.178
21204,10/23/2014,372000.0,3,2.0,1330,1042,2014,98136,47.5522,-122.382
21205,5/22/2014,259000.0,3,2.5,1550,3569,2011,98002,47.3528,-122.211
21206,7/7/2014,374000.0,2,1.5,1260,1575,2001,98144,47.5914,-122.295
21207,3/5/2015,561000.0,4,2.5,2550,5395,2001,98065,47.5355,-121.874
21208,4/3/2015,610000.0,3,2.5,1300,1331,2007,98103,47.6607,-122.352
21209,1/8/2015,635000.0,3,3.0,2230,1407,2014,98027,47.5446,-122.017
21210,6/27/2014,235000.0,1,1.5,1170,1456,2007,98126,47.5493,-122.372
21211,7/16/2014,623300.0,4,3.5,4170,4524,2007,98072,47.7726,-122.162
21212,10/23/2014,412500.0,3,2.0,1680,5246,2007,98065,47.5206,-121.868
21213,11/21/2014,380000.0,4,3.25,2864,8035,2014,98030,47.3746,-122.189
21214,6/23/2014,497000.0,3,2.25,1630,3817,2005,98029,47.5485,-121.999
21215,11/11/2014,452000.0,4,2.5,2716,7850,2014,98030,47.352,-122.197
21216,10/25/2014,312000.0,3,2.5,1750,4076,2013,98038,47.3597,-122.045
21217,9/19/2014,469950.0,5,3.0,3223,6371,2014,98042,47.3588,-122.163
21218,8/5/2014,775000.0,5,2.5,2600,4284,2014,98136,47.5409,-122.39
21219,4/27/2015,679990.0,4,2.75,3320,8653,2014,98133,47.7521,-122.334
21220,6/27/2014,288790.0,4,2.0,1350,942,2008,98027,47.5401,-122.026
21221,4/8/2015,800000.0,5,2.5,3410,4726,2007,98006,47.5459,-122.184
21222,4/27/2015,299000.0,3,2.5,1572,4000,2013,98092,47.2615,-122.198
21223,1/29/2015,332000.0,4,2.5,2300,4482,2013,98042,47.3599,-122.082
21224,4/20/2015,525000.0,1,1.5,1030,5923,1940,98105,47.6653,-122.305
21225,9/3/2014,620000.0,3,1.75,1458,858,2014,98144,47.592,-122.293
21226,11/3/2014,452000.0,4,2.5,2190,6896,2007,98065,47.5191,-121.869
21227,10/28/2014,630000.0,4,3.0,3640,5096,2010,98118,47.5428,-122.27
21228,7/24/2014,485000.0,4,2.75,2790,7803,2013,98045,47.4823,-121.772
21229,10/13/2014,349950.0,4,2.5,2632,4117,2013,98001,47.3428,-122.278
21230,7/1/2014,499990.0,4,2.75,2910,6334,2013,98045,47.4826,-121.771
21231,12/5/2014,510000.0,2,2.25,1470,1101,2005,98115,47.6768,-122.301
21232,3/3/2015,1080000.0,3,2.5,2240,21477,1995,98006,47.5745,-122.18
21233,5/8/2014,494000.0,3,2.5,2310,4729,2011,98028,47.7734,-122.237
21234,6/26/2014,429900.0,3,2.5,2370,5353,2009,98019,47.7333,-121.975
21235,10/15/2014,505000.0,4,2.75,2980,9825,2007,98056,47.5073,-122.172
21236,7/15/2014,272000.0,4,2.0,1870,6551,2009,98022,47.1934,-121.977
21237,2/10/2015,671500.0,3,2.5,1770,1714,2012,98103,47.6532,-122.348
21238,3/11/2015,729950.0,4,3.5,3510,10010,2001,98065,47.5412,-121.876
21239,7/21/2014,471835.0,4,2.5,3281,5354,2014,98092,47.3273,-122.163
21240,11/3/2014,249950.0,3,2.0,1670,4438,2014,98022,47.1948,-121.974
21241,8/8/2014,424950.0,5,3.5,2760,3846,2013,98056,47.5047,-122.17
21242,7/9/2014,1240000.0,5,3.5,5430,10327,2007,98006,47.5476,-122.116
21243,9/11/2014,440000.0,4,2.5,2990,7928,2011,98010,47.3139,-122.024
21244,4/8/2015,495000.0,4,3.5,3170,3858,2008,98059,47.5049,-122.155
21245,5/13/2014,870000.0,4,2.5,3520,6773,2006,98136,47.5317,-122.391
21246,11/25/2014,559000.0,2,3.0,1650,960,2015,98103,47.6611,-122.346
21247,5/7/2014,495000.0,4,2.75,2656,21195,2014,98001,47.3162,-122.272
21248,2/13/2015,722000.0,3,2.5,2230,4850,2014,98133,47.7295,-122.334
21249,7/2/2014,567500.0,3,2.5,2280,2502,2006,98027,47.5364,-122.073
21250,12/17/2014,440000.0,4,2.5,2798,5085,2011,98092,47.3308,-122.187
21251,8/29/2014,400000.0,4,2.5,2398,5988,2008,98055,47.452,-122.204
21252,10/6/2014,459995.0,4,2.5,2350,3760,2014,98059,47.4786,-122.123
21253,5/7/2014,365000.0,5,2.75,2410,5003,2008,98118,47.5298,-122.274
21254,4/17/2015,389950.0,3,2.25,1580,920,2015,98106,47.5578,-122.363
21255,7/8/2014,320000.0,3,3.25,1450,1387,2013,98106,47.5556,-122.362
21256,6/13/2014,415500.0,4,2.5,1750,4779,2009,98028,47.7608,-122.232
21257,3/9/2015,775000.0,3,2.5,3020,4120,2008,98126,47.5714,-122.373
21258,3/11/2015,590000.0,3,3.0,1740,1100,2007,98107,47.67,-122.391
21259,1/23/2015,950000.0,2,2.25,2200,2043,2007,98004,47.6213,-122.2
21260,8/6/2014,378950.0,4,2.5,1867,15314,2013,98030,47.3524,-122.198
21261,5/8/2014,441750.0,2,1.5,1020,1060,2008,98103,47.6801,-122.348
21262,10/31/2014,335900.0,4,2.75,2475,4000,2014,98002,47.345,-122.209
21263,6/27/2014,229800.0,2,1.75,1110,1773,2014,98108,47.5647,-122.293
21264,3/10/2015,645000.0,3,2.5,1900,1258,2007,98119,47.6465,-122.358
21265,4/23/2015,448000.0,3,3.25,1560,1345,2009,98126,47.5637,-122.375
21266,12/16/2014,706000.0,4,2.5,2510,5436,2011,98053,47.6894,-122.016
21267,2/27/2015,988990.0,4,4.75,4150,6303,2014,98052,47.7047,-122.123
21268,7/16/2014,716000.0,3,3.0,1660,1849,2013,98103,47.6649,-122.353
21269,4/21/2015,319000.0,2,1.5,1090,847,2009,98133,47.7235,-122.352
21270,10/14/2014,300000.0,4,2.5,1914,3272,2009,98055,47.4297,-122.189
21271,5/2/2014,625000.0,4,3.25,2730,54014,2007,98059,47.5133,-122.11
21272,5/14/2014,773000.0,3,2.75,2470,3600,2007,98029,47.5406,-121.994
21273,9/25/2014,392000.0,5,2.5,2340,5670,2009,98059,47.4913,-122.152
21274,9/11/2014,549995.0,4,3.5,2660,5690,2014,98059,47.4775,-122.122
21275,9/20/2014,480000.0,3,2.5,2410,4656,2009,98065,47.5203,-121.874
21276,10/20/2014,355000.0,3,2.25,1430,4777,2010,98059,47.4867,-122.152
21277,12/30/2014,208400.0,2,2.5,1570,1268,2007,98106,47.534,-122.365
